product_id,title,description,price,discount
2306,Red Plus Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",449.24,30
2307,Blue Active Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",440.19,20
2308,Red Lite Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,784.45,10
2309,Pink Elite Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",835.22,15
2310,Navy Premium Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,513.01,15
2311,Navy Elite Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,238.95,5
2312,Gray Premium Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,347.68,5
2313,Navy Elite Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,684.98,10
2314,Green Lite Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,523.65,15
2315,Red Pro Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,934.9,15
2316,Gray Active Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,268.08,30
2317,Orange Pro Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,124.09,15
2318,Black Plus Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,573.22,10
2319,Black Flex Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",801.35,30
2320,White Flex Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,807.81,0
2321,Navy Sport Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,117.13,5
2322,Red Premium Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,478.77,25
2323,Red Ultra Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,687.49,5
2324,Black Premium Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",45.95,5
2325,Blue Ultra Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,140.95,20
2326,White Ultra Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",110.85,5
2327,White Active Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",599.48,5
2328,Pink Flex Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,206.69,25
2329,Red Sport Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",448.14,10
2330,Gray Ultra Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,898.53,10
2331,White Max Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,470.12,0
2332,Green Plus Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,969.81,30
2333,White Active Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,486.82,0
2334,Red Sport Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,783.6,25
2335,Blue Sport Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,107.97,0
2336,Red Pro Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,205.29,20
2337,Black Max Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,133.34,10
2338,Gray Sport Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,272.84,5
2339,Pink Pro Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",280,10
2340,Black Elite Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,375.78,5
2341,Navy Elite Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,952.85,30
2342,Green Pro Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,554.71,10
2343,Pink Plus Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,79.7,20
2344,Green Plus Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",178.5,30
2345,Gray Active Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,635.56,0
2346,Blue Elite Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",228.82,10
2347,Navy Max Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",706.53,25
2348,Navy Pro Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,571.04,0
2349,Silver Max Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",305.09,15
2350,Green Active Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,225.17,5
2351,Black Flex Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,499.91,25
2352,Green Pro Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,139.87,25
2353,Silver Ultra Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,953.6,15
2354,Navy Pro Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,367.46,25
2355,Navy Lite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,100.64,30
2356,Pink Ultra Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,367.56,20
2357,White Flex Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,512.28,10
2358,Red Max Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,284.96,30
2359,Green Lite Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",838.35,15
2360,Black Plus Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,220.09,5
2361,Black Active Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,184.71,10
2362,White Flex Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,932.15,25
2363,Pink Premium Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,844.89,5
2364,Black Active Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",58.76,15
2365,Silver Plus Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,632.91,15
2366,Red Pro Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",22.57,5
2367,Silver Active Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",954.71,30
2368,Silver Ultra Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,407.84,5
2369,Silver Plus Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",120.71,20
2370,Silver Premium Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,846.17,25
2371,Green Ultra Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,356.07,20
2372,Silver Max Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,459.94,30
2373,Black Ultra Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,248.05,10
2374,White Plus Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,418.19,5
2375,Navy Elite Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,202.76,10
2376,Pink Premium Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,843.13,15
2377,Green Active Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,897.2,30
2378,Blue Elite Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,696.57,25
2379,Gray Sport Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",694.42,5
2380,Black Active Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,696.69,30
2381,White Active Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,263.55,0
2382,Green Ultra Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,17.18,20
2383,Red Sport Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,194.18,5
2384,Navy Max Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",383.6,30
2385,Green Max Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,69.69,10
2386,Black Premium Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",933.1,25
2387,Green Premium Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",84.37,5
2388,Pink Pro Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,294.08,10
2389,White Premium Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",444.16,15
2390,Orange Pro Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,63.86,5
2391,Red Plus Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,595.07,15
2392,Blue Sport Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,893.5,0
2393,Gray Max Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,637.24,30
2394,Silver Premium Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,141.47,5
2395,Pink Pro Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,80.06,5
2396,White Elite Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,626.75,30
2397,Pink Elite Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,843.74,25
2398,Navy Elite Foam Roller,High-density foam for deep tissue massage and post-workout muscle recovery.,550.69,30
2399,Pink Plus Wireless Mouse,"Ergonomic design with silent clicks, 3 DPI levels, and 18-month battery.",11.04,25
2400,Red Elite Jump Rope,Speed jump rope with ball bearings and adjustable cable for all fitness levels.,299.24,25
2401,Black Ultra Wireless Headphones,Experience premium sound with active noise cancellation and 30-hour battery life.,210.17,25
2402,Black Premium Running Shoes,Lightweight and breathable shoes designed for long-distance running and daily training.,599.37,15
2403,Blue Elite Stainless Steel Water Bottle,Keep drinks cold for 24 hours or hot for 12 hours with double-wall insulation.,27.37,10
2404,Silver Lite Yoga Mat,"Non-slip surface with alignment lines, ideal for yoga, pilates, and floor exercises.",445.27,25
2405,Blue Lite Laptop Stand,Adjustable aluminum stand for ergonomic laptop positioning and improved airflow.,524.44,0
2406,Green Sport Bluetooth Speaker,"360-degree sound with IPX7 waterproof rating, perfect for outdoor adventures.",243.25,25
2407,Blue Pro Smart Watch,"Track fitness, heart rate, sleep, and notifications with a 7-day battery life.",398.38,20
2408,Gray Elite Coffee Maker,Brew up to 12 cups with programmable timer and built-in grinder.,551.82,10
2409,Black Flex Air Purifier,"HEPA filter removes 99.97% of dust, pollen, and airborne particles.",782.2,0
2410,Navy Active Mechanical Keyboard,Tactile switches with RGB backlight and N-key rollover for precise input.,167.72,10
2411,Navy Active Resistance Bands Set,5-level resistance bands for full-body strength training at home or gym.,893.19,5
2412,White Active Portable Charger,20000mAh power bank with dual USB-C ports and fast charging support.,82.54,30
2413,Pink Ultra Sunglasses,UV400 polarized lenses with lightweight titanium frame for all-day comfort.,667.46,15
2414,Pink Pro Electric Toothbrush,5 brushing modes with smart timer and 3-month battery life.,321.36,0
2415,Green Sport Desk Lamp,LED lamp with adjustable color temperature and USB charging port built in.,974.64,10
2416,Black Max Backpack,Water-resistant 30L backpack with padded laptop compartment and ergonomic straps.,635.2,0
2417,Navy Active Non-stick Pan,PFOA-free ceramic coating with stay-cool handle and induction compatibility.,734.14,0
